ProductID,SKU,ProductName,Category,SubCategory,Brand,SupplierID,UnitPrice,Cost,Status
P08097,SKU-08097,Adidas Makeup 8097,Beauty,Makeup,Adidas,S0248,1849.51,747.36,Active
P08098,SKU-08098,Philips Skincare 8098,Beauty,Skincare,Philips,S0155,157.88,116.62,Active
P08099,SKU-08099,Samsung Skincare 8099,Beauty,Skincare,Samsung,S0455,1921.1,863.71,Active
P08100,SKU-08100,HP Skincare 8100,Beauty,Skincare,HP,S0460,510.97,996.12,Active
P08101,SKU-08101,Loreal Skincare 8101,Beauty,Skincare,Loreal,S0077,1600.8,531.53,Active
P08102,SKU-08102,Nike Makeup 8102,Beauty,Makeup,Nike,S0146,1150.03,1419.68,Active
P08103,SKU-08103,Samsung Skincare 8103,Beauty,Skincare,Samsung,S0292,269.24,1379.92,Active
P08104,SKU-08104,HP Makeup 8104,Beauty,Makeup,HP,S0253,1365.82,13.6,Active
P08105,SKU-08105,Apple Makeup 8105,Beauty,Makeup,Apple,S0100,210.92,556.29,Active
P08106,SKU-08106,Dell Skincare 8106,Beauty,Skincare,Dell,S0053,529.81,1450.62,Active
P08107,SKU-08107,Apple Skincare 8107,Beauty,Skincare,Apple,S0037,428.33,984.29,Active
P08108,SKU-08108,Adidas Makeup 8108,Beauty,Makeup,Adidas,S0321,1364.89,1027.96,Active
P08109,SKU-08109,Nike Makeup 8109,Beauty,Makeup,Nike,S0289,1060.27,1431.78,Active
P08110,SKU-08110,Samsung Skincare 8110,Beauty,Skincare,Samsung,S0002,1419.76,699.15,Active
P08111,SKU-08111,Adidas Skincare 8111,Beauty,Skincare,Adidas,S0181,633.36,453.53,Active
P08112,SKU-08112,Samsung Skincare 8112,Beauty,Skincare,Samsung,S0046,1630.26,722.2,Active
P08113,SKU-08113,LG Skincare 8113,Beauty,Skincare,LG,S0050,742.34,1008.19,Active
P08114,SKU-08114,HP Skincare 8114,Beauty,Skincare,HP,S0363,1725.17,1406.83,Active
P08115,SKU-08115,Apple Skincare 8115,Beauty,Skincare,Apple,S0372,1917.03,532.97,Active
P08116,SKU-08116,Nike Makeup 8116,Beauty,Makeup,Nike,S0413,1610.85,550.12,Active
P08117,SKU-08117,Loreal Skincare 8117,Beauty,Skincare,Loreal,S0445,1330.4,753.43,Active
P08118,SKU-08118,Apple Makeup 8118,Beauty,Makeup,Apple,S0309,693.76,1479.47,Active
P08119,SKU-08119,Samsung Skincare 8119,Beauty,Skincare,Samsung,S0193,1757.36,1190.31,Active
P08120,SKU-08120,Nike Makeup 8120,Beauty,Makeup,Nike,S0294,1747.97,681.44,Active
P08121,SKU-08121,Apple Makeup 8121,Beauty,Makeup,Apple,S0359,265.18,1408.72,Active
P08122,SKU-08122,Adidas Skincare 8122,Beauty,Skincare,Adidas,S0398,1786.62,1389.69,Active
P08123,SKU-08123,Apple Skincare 8123,Beauty,Skincare,Apple,S0238,1057.39,95.72,Active
P08124,SKU-08124,Dell Makeup 8124,Beauty,Makeup,Dell,S0441,1345.31,1348.5,Active
P08125,SKU-08125,LG Skincare 8125,Beauty,Skincare,LG,S0245,1405.25,381.93,Active
P08126,SKU-08126,LG Skincare 8126,Beauty,Skincare,LG,S0045,149.3,841.47,Active
P08127,SKU-08127,Dell Makeup 8127,Beauty,Makeup,Dell,S0438,929.98,245.65,Active
P08128,SKU-08128,Adidas Skincare 8128,Beauty,Skincare,Adidas,S0393,269.52,1334.09,Active
P08129,SKU-08129,Sony Skincare 8129,Beauty,Skincare,Sony,S0059,907.95,353.72,Active
P08130,SKU-08130,Apple Makeup 8130,Beauty,Makeup,Apple,S0430,1889.12,1026.09,Active
P08131,SKU-08131,LG Skincare 8131,Beauty,Skincare,LG,S0437,374.21,698.89,Active
P08132,SKU-08132,HP Makeup 8132,Beauty,Makeup,HP,S0035,1845.77,663.72,Active
P08133,SKU-08133,HP Makeup 8133,Beauty,Makeup,HP,S0093,225.44,663.64,Active
P08134,SKU-08134,Apple Makeup 8134,Beauty,Makeup,Apple,S0195,1073.18,917.32,Active
P08135,SKU-08135,Dell Makeup 8135,Beauty,Makeup,Dell,S0160,423.97,74.22,Active
P08136,SKU-08136,LG Skincare 8136,Beauty,Skincare,LG,S0280,83.1,371.6,Active
P08137,SKU-08137,Adidas Skincare 8137,Beauty,Skincare,Adidas,S0472,39.83,510.46,Active
P08138,SKU-08138,Nike Skincare 8138,Beauty,Skincare,Nike,S0359,1195.81,970.18,Active
P08139,SKU-08139,Dell Skincare 8139,Beauty,Skincare,Dell,S0142,1088.15,1041.8,Active
P08140,SKU-08140,Apple Skincare 8140,Beauty,Skincare,Apple,S0068,1213.99,741.63,Active
P08141,SKU-08141,LG Makeup 8141,Beauty,Makeup,LG,S0442,547.6,558.29,Active
P08142,SKU-08142,Dell Skincare 8142,Beauty,Skincare,Dell,S0039,1855.08,282.53,Active
P08143,SKU-08143,Apple Makeup 8143,Beauty,Makeup,Apple,S0080,1327.48,963.18,Active
P08144,SKU-08144,Nike Skincare 8144,Beauty,Skincare,Nike,S0209,1739.99,121.13,Active
P08145,SKU-08145,Adidas Makeup 8145,Beauty,Makeup,Adidas,S0139,134.67,1132.03,Active
P08146,SKU-08146,Sony Skincare 8146,Beauty,Skincare,Sony,S0152,1871.08,93.07,Active
P08147,SKU-08147,Samsung Skincare 8147,Beauty,Skincare,Samsung,S0486,316.36,720.27,Active
P08148,SKU-08148,Apple Makeup 8148,Beauty,Makeup,Apple,S0059,187.35,692.52,Active
P08149,SKU-08149,Nike Makeup 8149,Beauty,Makeup,Nike,S0076,1775.48,415.81,Active
P08150,SKU-08150,Philips Skincare 8150,Beauty,Skincare,Philips,S0328,1493.18,696.18,Active
P08151,SKU-08151,Nike Makeup 8151,Beauty,Makeup,Nike,S0262,1881.5,1214.75,Active
P08152,SKU-08152,Nike Skincare 8152,Beauty,Skincare,Nike,S0050,866.75,835.95,Active
P08153,SKU-08153,Philips Makeup 8153,Beauty,Makeup,Philips,S0178,143.2,1430.99,Active
P08154,SKU-08154,HP Skincare 8154,Beauty,Skincare,HP,S0131,423.76,1393.44,Active
P08155,SKU-08155,Nike Skincare 8155,Beauty,Skincare,Nike,S0037,1928.47,1317.32,Active
P08156,SKU-08156,Sony Skincare 8156,Beauty,Skincare,Sony,S0388,756.12,81.81,Active
P08157,SKU-08157,Loreal Skincare 8157,Beauty,Skincare,Loreal,S0127,1265.25,60.21,Active
P08158,SKU-08158,Apple Skincare 8158,Beauty,Skincare,Apple,S0287,1576.48,1282.25,Active
P08159,SKU-08159,Nike Makeup 8159,Beauty,Makeup,Nike,S0013,1270.69,1059.86,Active
P08160,SKU-08160,Loreal Makeup 8160,Beauty,Makeup,Loreal,S0040,578.36,218.45,Active
P08161,SKU-08161,Dell Makeup 8161,Beauty,Makeup,Dell,S0179,534.2,938.09,Active
P08162,SKU-08162,Dell Makeup 8162,Beauty,Makeup,Dell,S0143,1840.25,125.28,Active
P08163,SKU-08163,Dell Makeup 8163,Beauty,Makeup,Dell,S0190,1821.44,230.58,Active
P08164,SKU-08164,Loreal Skincare 8164,Beauty,Skincare,Loreal,S0407,1607.59,331.47,Active
P08165,SKU-08165,Dell Makeup 8165,Beauty,Makeup,Dell,S0053,1967.62,1426.5,Active
P08166,SKU-08166,Adidas Skincare 8166,Beauty,Skincare,Adidas,S0133,1287.88,16.68,Active
P08167,SKU-08167,Adidas Makeup 8167,Beauty,Makeup,Adidas,S0355,1852.92,71.94,Active
P08168,SKU-08168,Philips Makeup 8168,Beauty,Makeup,Philips,S0117,100.29,228.83,Active
P08169,SKU-08169,LG Makeup 8169,Beauty,Makeup,LG,S0441,1390.4,351.62,Active
P08170,SKU-08170,Dell Makeup 8170,Beauty,Makeup,Dell,S0198,928.42,105.42,Active
P08171,SKU-08171,Adidas Makeup 8171,Beauty,Makeup,Adidas,S0153,1742.21,826.76,Active
P08172,SKU-08172,Samsung Makeup 8172,Beauty,Makeup,Samsung,S0134,572.53,898.76,Active
P08173,SKU-08173,Nike Makeup 8173,Beauty,Makeup,Nike,S0478,1414.89,694.26,Active
P08174,SKU-08174,Dell Makeup 8174,Beauty,Makeup,Dell,S0386,1425.35,1494.24,Active
P08175,SKU-08175,HP Skincare 8175,Beauty,Skincare,HP,S0338,763.81,84.19,Active
P08176,SKU-08176,Philips Skincare 8176,Beauty,Skincare,Philips,S0011,1676.81,1076.52,Active
P08177,SKU-08177,Adidas Skincare 8177,Beauty,Skincare,Adidas,S0240,707.98,1201.57,Active
P08178,SKU-08178,LG Skincare 8178,Beauty,Skincare,LG,S0344,134.11,1300.0,Active
P08179,SKU-08179,Apple Skincare 8179,Beauty,Skincare,Apple,S0289,696.54,1212.17,Active
P08180,SKU-08180,Loreal Makeup 8180,Beauty,Makeup,Loreal,S0149,1121.34,340.84,Active
P08181,SKU-08181,Loreal Makeup 8181,Beauty,Makeup,Loreal,S0347,109.84,1297.19,Active
P08182,SKU-08182,Dell Makeup 8182,Beauty,Makeup,Dell,S0305,1311.47,780.45,Active
P08183,SKU-08183,LG Skincare 8183,Beauty,Skincare,LG,S0236,1038.96,970.68,Active
P08184,SKU-08184,Apple Skincare 8184,Beauty,Skincare,Apple,S0276,110.2,527.49,Active
P08185,SKU-08185,Samsung Skincare 8185,Beauty,Skincare,Samsung,S0038,573.67,673.95,Active
P08186,SKU-08186,Dell Makeup 8186,Beauty,Makeup,Dell,S0452,1352.48,72.73,Active
P08187,SKU-08187,Dell Makeup 8187,Beauty,Makeup,Dell,S0314,1822.02,613.99,Active
P08188,SKU-08188,Loreal Makeup 8188,Beauty,Makeup,Loreal,S0345,468.68,199.77,Active
P08189,SKU-08189,HP Makeup 8189,Beauty,Makeup,HP,S0475,1054.29,914.18,Active
P08190,SKU-08190,Dell Skincare 8190,Beauty,Skincare,Dell,S0182,533.78,446.59,Active
P08191,SKU-08191,Nike Skincare 8191,Beauty,Skincare,Nike,S0065,753.9,700.94,Active
P08192,SKU-08192,Adidas Makeup 8192,Beauty,Makeup,Adidas,S0103,996.88,898.23,Active
P08193,SKU-08193,Apple Makeup 8193,Beauty,Makeup,Apple,S0252,1684.95,117.05,Active
P08194,SKU-08194,Apple Skincare 8194,Beauty,Skincare,Apple,S0336,1188.61,983.84,Active
P08195,SKU-08195,Dell Makeup 8195,Beauty,Makeup,Dell,S0020,1428.93,540.25,Active
P08196,SKU-08196,Samsung Skincare 8196,Beauty,Skincare,Samsung,S0242,126.99,750.56,Active
P08197,SKU-08197,Sony Makeup 8197,Beauty,Makeup,Sony,S0298,166.36,1220.87,Active
P08198,SKU-08198,Philips Makeup 8198,Beauty,Makeup,Philips,S0092,65.11,736.99,Active
P08199,SKU-08199,Dell Makeup 8199,Beauty,Makeup,Dell,S0354,1414.01,206.48,Active
P08200,SKU-08200,Philips Skincare 8200,Beauty,Skincare,Philips,S0376,907.39,324.71,Active
P08201,SKU-08201,LG Skincare 8201,Beauty,Skincare,LG,S0101,868.88,785.06,Active
P08202,SKU-08202,Apple Makeup 8202,Beauty,Makeup,Apple,S0346,1094.61,547.9,Active
P08203,SKU-08203,Sony Makeup 8203,Beauty,Makeup,Sony,S0393,1546.66,1366.45,Active
P08204,SKU-08204,Apple Skincare 8204,Beauty,Skincare,Apple,S0182,29.35,85.3,Active
P08205,SKU-08205,Philips Skincare 8205,Beauty,Skincare,Philips,S0320,1789.0,437.88,Active
P08206,SKU-08206,Nike Makeup 8206,Beauty,Makeup,Nike,S0421,735.32,1246.35,Active
P08207,SKU-08207,HP Skincare 8207,Beauty,Skincare,HP,S0323,517.09,1495.75,Active
P08208,SKU-08208,Samsung Makeup 8208,Beauty,Makeup,Samsung,S0340,1127.84,507.55,Active
P08209,SKU-08209,Philips Skincare 8209,Beauty,Skincare,Philips,S0073,264.39,126.84,Active
P08210,SKU-08210,LG Skincare 8210,Beauty,Skincare,LG,S0194,1605.81,7.66,Active
P08211,SKU-08211,HP Skincare 8211,Beauty,Skincare,HP,S0062,1157.81,1010.11,Active
P08212,SKU-08212,Apple Makeup 8212,Beauty,Makeup,Apple,S0344,679.71,867.29,Active
P08213,SKU-08213,LG Makeup 8213,Beauty,Makeup,LG,S0155,1830.4,1234.94,Active
P08214,SKU-08214,Loreal Makeup 8214,Beauty,Makeup,Loreal,S0431,601.51,315.51,Active
P08215,SKU-08215,Samsung Skincare 8215,Beauty,Skincare,Samsung,S0125,432.43,731.05,Active
P08216,SKU-08216,Loreal Skincare 8216,Beauty,Skincare,Loreal,S0243,1932.51,945.83,Active
P08217,SKU-08217,Loreal Makeup 8217,Beauty,Makeup,Loreal,S0070,1511.9,1305.63,Active
P08218,SKU-08218,Loreal Makeup 8218,Beauty,Makeup,Loreal,S0354,655.48,25.14,Active
P08219,SKU-08219,Adidas Skincare 8219,Beauty,Skincare,Adidas,S0244,58.17,18.65,Active
P08220,SKU-08220,Dell Skincare 8220,Beauty,Skincare,Dell,S0471,171.51,703.72,Active
P08221,SKU-08221,Nike Skincare 8221,Beauty,Skincare,Nike,S0030,1890.5,914.69,Active
P08222,SKU-08222,HP Makeup 8222,Beauty,Makeup,HP,S0140,1106.92,159.02,Active
P08223,SKU-08223,Nike Makeup 8223,Beauty,Makeup,Nike,S0191,1432.55,1332.76,Active
P08224,SKU-08224,LG Skincare 8224,Beauty,Skincare,LG,S0011,550.49,376.78,Active
P08225,SKU-08225,Sony Makeup 8225,Beauty,Makeup,Sony,S0425,1449.6,388.89,Active
P08226,SKU-08226,HP Makeup 8226,Beauty,Makeup,HP,S0351,1386.68,356.15,Active
P08227,SKU-08227,Samsung Skincare 8227,Beauty,Skincare,Samsung,S0366,1973.29,592.57,Active
P08228,SKU-08228,LG Skincare 8228,Beauty,Skincare,LG,S0342,1542.23,756.02,Active
P08229,SKU-08229,Nike Makeup 8229,Beauty,Makeup,Nike,S0237,1622.68,1285.3,Active
P08230,SKU-08230,Nike Makeup 8230,Beauty,Makeup,Nike,S0228,1860.52,160.67,Active
P08231,SKU-08231,Apple Makeup 8231,Beauty,Makeup,Apple,S0375,682.05,1235.48,Active
P08232,SKU-08232,Dell Makeup 8232,Beauty,Makeup,Dell,S0203,1946.32,148.98,Active
P08233,SKU-08233,Sony Skincare 8233,Beauty,Skincare,Sony,S0474,539.38,670.41,Active
P08234,SKU-08234,Philips Makeup 8234,Beauty,Makeup,Philips,S0161,989.77,783.56,Active
P08235,SKU-08235,Philips Makeup 8235,Beauty,Makeup,Philips,S0193,715.61,70.67,Active
P08236,SKU-08236,Philips Makeup 8236,Beauty,Makeup,Philips,S0424,1508.81,68.16,Active
P08237,SKU-08237,Nike Makeup 8237,Beauty,Makeup,Nike,S0058,532.25,132.02,Active
P08238,SKU-08238,Sony Skincare 8238,Beauty,Skincare,Sony,S0025,1245.09,902.15,Active
P08239,SKU-08239,Philips Makeup 8239,Beauty,Makeup,Philips,S0214,908.36,646.8,Active
P08240,SKU-08240,Nike Makeup 8240,Beauty,Makeup,Nike,S0064,279.03,528.22,Active
P08241,SKU-08241,Philips Makeup 8241,Beauty,Makeup,Philips,S0354,694.64,119.77,Active
P08242,SKU-08242,LG Skincare 8242,Beauty,Skincare,LG,S0011,113.34,838.37,Active
P08243,SKU-08243,Apple Skincare 8243,Beauty,Skincare,Apple,S0393,46.06,243.39,Active
P08244,SKU-08244,Adidas Skincare 8244,Beauty,Skincare,Adidas,S0360,273.52,1258.43,Active
P08245,SKU-08245,Sony Makeup 8245,Beauty,Makeup,Sony,S0162,1654.51,685.18,Active
P08246,SKU-08246,Apple Makeup 8246,Beauty,Makeup,Apple,S0065,1239.98,774.98,Active
P08247,SKU-08247,Sony Skincare 8247,Beauty,Skincare,Sony,S0157,417.01,1324.67,Active
P08248,SKU-08248,LG Makeup 8248,Beauty,Makeup,LG,S0402,1314.37,25.35,Active
P08249,SKU-08249,HP Makeup 8249,Beauty,Makeup,HP,S0400,385.09,170.93,Active
P08250,SKU-08250,Apple Makeup 8250,Beauty,Makeup,Apple,S0427,498.25,278.07,Active
P08251,SKU-08251,Apple Skincare 8251,Beauty,Skincare,Apple,S0078,607.95,850.8,Active
P08252,SKU-08252,Apple Skincare 8252,Beauty,Skincare,Apple,S0349,1363.14,723.74,Active
P08253,SKU-08253,HP Makeup 8253,Beauty,Makeup,HP,S0088,123.14,134.24,Active
P08254,SKU-08254,LG Makeup 8254,Beauty,Makeup,LG,S0247,366.58,1313.89,Active
P08255,SKU-08255,Adidas Skincare 8255,Beauty,Skincare,Adidas,S0127,1341.97,1409.29,Active
P08256,SKU-08256,Nike Makeup 8256,Beauty,Makeup,Nike,S0355,829.23,980.31,Active
P08257,SKU-08257,Apple Makeup 8257,Beauty,Makeup,Apple,S0271,916.9,119.39,Active
P08258,SKU-08258,Loreal Skincare 8258,Beauty,Skincare,Loreal,S0171,265.65,874.97,Active
P08259,SKU-08259,Philips Skincare 8259,Beauty,Skincare,Philips,S0138,840.31,342.35,Active
P08260,SKU-08260,LG Skincare 8260,Beauty,Skincare,LG,S0285,597.32,395.55,Active
P08261,SKU-08261,Dell Makeup 8261,Beauty,Makeup,Dell,S0205,1859.61,821.43,Active
P08262,SKU-08262,Apple Skincare 8262,Beauty,Skincare,Apple,S0331,330.68,121.33,Active
P08263,SKU-08263,Loreal Makeup 8263,Beauty,Makeup,Loreal,S0090,1160.99,1452.83,Active
P08264,SKU-08264,LG Makeup 8264,Beauty,Makeup,LG,S0245,1523.4,1409.35,Active
P08265,SKU-08265,HP Skincare 8265,Beauty,Skincare,HP,S0301,1719.53,1126.87,Active
P08266,SKU-08266,Loreal Makeup 8266,Beauty,Makeup,Loreal,S0141,1005.18,1320.26,Active
P08267,SKU-08267,Apple Makeup 8267,Beauty,Makeup,Apple,S0052,277.56,832.0,Active
P08268,SKU-08268,Apple Makeup 8268,Beauty,Makeup,Apple,S0118,1500.99,571.67,Active
P08269,SKU-08269,Apple Makeup 8269,Beauty,Makeup,Apple,S0191,416.03,473.55,Active
P08270,SKU-08270,Samsung Makeup 8270,Beauty,Makeup,Samsung,S0076,938.73,501.63,Active
P08271,SKU-08271,Adidas Skincare 8271,Beauty,Skincare,Adidas,S0040,1277.95,1213.71,Active
P08272,SKU-08272,Nike Skincare 8272,Beauty,Skincare,Nike,S0347,827.63,115.41,Active
P08273,SKU-08273,HP Makeup 8273,Beauty,Makeup,HP,S0421,1793.73,1106.98,Active
P08274,SKU-08274,LG Makeup 8274,Beauty,Makeup,LG,S0431,1967.42,1276.51,Active
P08275,SKU-08275,LG Skincare 8275,Beauty,Skincare,LG,S0338,344.19,525.65,Active
P08276,SKU-08276,Nike Skincare 8276,Beauty,Skincare,Nike,S0494,535.16,1149.1,Active
P08277,SKU-08277,Samsung Makeup 8277,Beauty,Makeup,Samsung,S0401,1049.09,12.01,Active
P08278,SKU-08278,Adidas Skincare 8278,Beauty,Skincare,Adidas,S0350,1154.23,1465.14,Active
P08279,SKU-08279,Dell Makeup 8279,Beauty,Makeup,Dell,S0476,1081.7,208.99,Active
P08280,SKU-08280,Philips Makeup 8280,Beauty,Makeup,Philips,S0467,1873.54,168.15,Active
P08281,SKU-08281,Samsung Makeup 8281,Beauty,Makeup,Samsung,S0295,702.49,86.12,Active
P08282,SKU-08282,Philips Makeup 8282,Beauty,Makeup,Philips,S0115,846.97,792.81,Active
P08283,SKU-08283,Adidas Makeup 8283,Beauty,Makeup,Adidas,S0436,930.25,1119.83,Active
P08284,SKU-08284,Philips Makeup 8284,Beauty,Makeup,Philips,S0122,1430.63,613.87,Active
P08285,SKU-08285,Sony Skincare 8285,Beauty,Skincare,Sony,S0471,469.54,1220.53,Active
P08286,SKU-08286,Nike Skincare 8286,Beauty,Skincare,Nike,S0448,608.14,1495.58,Active
P08287,SKU-08287,Nike Makeup 8287,Beauty,Makeup,Nike,S0089,1677.45,592.91,Active
P08288,SKU-08288,LG Skincare 8288,Beauty,Skincare,LG,S0413,1056.64,184.94,Active
P08289,SKU-08289,Samsung Makeup 8289,Beauty,Makeup,Samsung,S0221,1411.04,347.75,Active
P08290,SKU-08290,HP Skincare 8290,Beauty,Skincare,HP,S0005,983.6,92.14,Active
P08291,SKU-08291,Philips Makeup 8291,Beauty,Makeup,Philips,S0358,861.17,791.26,Active
P08292,SKU-08292,Loreal Makeup 8292,Beauty,Makeup,Loreal,S0365,1586.9,951.86,Active
P08293,SKU-08293,Samsung Skincare 8293,Beauty,Skincare,Samsung,S0121,537.87,208.61,Active
P08294,SKU-08294,Samsung Skincare 8294,Beauty,Skincare,Samsung,S0197,772.3,1280.67,Active
P08295,SKU-08295,Dell Makeup 8295,Beauty,Makeup,Dell,S0255,1821.87,87.77,Active
P08296,SKU-08296,Adidas Skincare 8296,Beauty,Skincare,Adidas,S0066,1514.24,427.85,Active
P08297,SKU-08297,Samsung Skincare 8297,Beauty,Skincare,Samsung,S0223,990.18,94.84,Active
P08298,SKU-08298,Philips Skincare 8298,Beauty,Skincare,Philips,S0470,1768.23,1077.6,Active
P08299,SKU-08299,Apple Skincare 8299,Beauty,Skincare,Apple,S0429,761.09,1480.37,Active
P08300,SKU-08300,Nike Skincare 8300,Beauty,Skincare,Nike,S0178,184.19,1042.93,Active
P08301,SKU-08301,Sony Skincare 8301,Beauty,Skincare,Sony,S0128,402.44,1197.22,Active
P08302,SKU-08302,HP Makeup 8302,Beauty,Makeup,HP,S0019,1047.16,190.45,Active
P08303,SKU-08303,Samsung Skincare 8303,Beauty,Skincare,Samsung,S0278,1269.34,1229.03,Active
P08304,SKU-08304,Nike Makeup 8304,Beauty,Makeup,Nike,S0299,1602.69,1488.35,Active
P08305,SKU-08305,Nike Skincare 8305,Beauty,Skincare,Nike,S0405,516.33,264.63,Active
P08306,SKU-08306,LG Makeup 8306,Beauty,Makeup,LG,S0349,61.52,745.46,Active
P08307,SKU-08307,Samsung Skincare 8307,Beauty,Skincare,Samsung,S0491,92.03,1185.26,Active
P08308,SKU-08308,Loreal Makeup 8308,Beauty,Makeup,Loreal,S0039,1104.01,1360.17,Active
P08309,SKU-08309,Nike Skincare 8309,Beauty,Skincare,Nike,S0081,141.14,1116.63,Active
P08310,SKU-08310,Adidas Skincare 8310,Beauty,Skincare,Adidas,S0115,1725.04,43.93,Active
P08311,SKU-08311,Adidas Skincare 8311,Beauty,Skincare,Adidas,S0439,1620.08,290.3,Active
P08312,SKU-08312,Loreal Makeup 8312,Beauty,Makeup,Loreal,S0459,321.64,1260.15,Active
P08313,SKU-08313,Loreal Skincare 8313,Beauty,Skincare,Loreal,S0245,1037.93,1219.21,Active
P08314,SKU-08314,HP Makeup 8314,Beauty,Makeup,HP,S0416,1254.49,149.64,Active
P08315,SKU-08315,Sony Skincare 8315,Beauty,Skincare,Sony,S0104,1144.7,878.56,Active
P08316,SKU-08316,Adidas Makeup 8316,Beauty,Makeup,Adidas,S0089,423.87,1473.11,Active
P08317,SKU-08317,Philips Skincare 8317,Beauty,Skincare,Philips,S0058,755.92,1422.66,Active
P08318,SKU-08318,Adidas Makeup 8318,Beauty,Makeup,Adidas,S0211,776.2,736.87,Active
P08319,SKU-08319,LG Skincare 8319,Beauty,Skincare,LG,S0125,1692.59,1269.71,Active
P08320,SKU-08320,Adidas Makeup 8320,Beauty,Makeup,Adidas,S0373,1452.68,1124.37,Active
P08321,SKU-08321,Nike Skincare 8321,Beauty,Skincare,Nike,S0077,1741.33,381.67,Active
P08322,SKU-08322,Nike Makeup 8322,Beauty,Makeup,Nike,S0060,531.8,1094.58,Active
P08323,SKU-08323,Nike Skincare 8323,Beauty,Skincare,Nike,S0414,1245.47,1103.24,Active
P08324,SKU-08324,Nike Makeup 8324,Beauty,Makeup,Nike,S0256,913.77,1448.09,Active
P08325,SKU-08325,Nike Skincare 8325,Beauty,Skincare,Nike,S0370,1915.57,1442.18,Active
P08326,SKU-08326,Dell Skincare 8326,Beauty,Skincare,Dell,S0335,1905.48,1387.88,Active
P08327,SKU-08327,Nike Skincare 8327,Beauty,Skincare,Nike,S0288,1404.3,238.22,Active
P08328,SKU-08328,LG Skincare 8328,Beauty,Skincare,LG,S0412,899.4,1147.73,Active
P08329,SKU-08329,LG Makeup 8329,Beauty,Makeup,LG,S0490,1364.9,350.23,Active
P08330,SKU-08330,LG Makeup 8330,Beauty,Makeup,LG,S0411,1339.04,197.75,Active
P08331,SKU-08331,Nike Makeup 8331,Beauty,Makeup,Nike,S0440,1856.41,871.79,Active
P08332,SKU-08332,Dell Makeup 8332,Beauty,Makeup,Dell,S0065,783.01,213.74,Active
P08333,SKU-08333,Dell Skincare 8333,Beauty,Skincare,Dell,S0431,900.77,920.95,Active
P08334,SKU-08334,Adidas Skincare 8334,Beauty,Skincare,Adidas,S0070,361.07,502.42,Active
P08335,SKU-08335,Samsung Skincare 8335,Beauty,Skincare,Samsung,S0346,886.3,449.11,Active
P08336,SKU-08336,Dell Skincare 8336,Beauty,Skincare,Dell,S0251,369.36,147.4,Active
P08337,SKU-08337,Dell Skincare 8337,Beauty,Skincare,Dell,S0203,1244.64,346.5,Active
P08338,SKU-08338,Nike Makeup 8338,Beauty,Makeup,Nike,S0397,1295.77,1477.21,Active
P08339,SKU-08339,Philips Skincare 8339,Beauty,Skincare,Philips,S0184,760.73,1070.21,Active
P08340,SKU-08340,Philips Skincare 8340,Beauty,Skincare,Philips,S0138,791.78,658.7,Active
P08341,SKU-08341,HP Skincare 8341,Beauty,Skincare,HP,S0136,1187.19,1157.12,Active
P08342,SKU-08342,LG Skincare 8342,Beauty,Skincare,LG,S0412,1645.15,608.05,Active
P08343,SKU-08343,Samsung Skincare 8343,Beauty,Skincare,Samsung,S0139,435.77,355.03,Active
P08344,SKU-08344,Nike Makeup 8344,Beauty,Makeup,Nike,S0483,1486.76,798.26,Active
P08345,SKU-08345,HP Makeup 8345,Beauty,Makeup,HP,S0241,248.85,240.72,Active
P08346,SKU-08346,Philips Skincare 8346,Beauty,Skincare,Philips,S0358,326.28,1193.8,Active
P08347,SKU-08347,Apple Makeup 8347,Beauty,Makeup,Apple,S0127,335.28,858.79,Active
P08348,SKU-08348,Philips Makeup 8348,Beauty,Makeup,Philips,S0362,1871.32,1377.46,Active
P08349,SKU-08349,Philips Makeup 8349,Beauty,Makeup,Philips,S0139,1748.7,213.22,Active
P08350,SKU-08350,HP Skincare 8350,Beauty,Skincare,HP,S0001,726.01,284.03,Active
P08351,SKU-08351,Loreal Skincare 8351,Beauty,Skincare,Loreal,S0141,808.62,364.34,Active
P08352,SKU-08352,Philips Skincare 8352,Beauty,Skincare,Philips,S0439,730.11,179.61,Active
P08353,SKU-08353,Dell Skincare 8353,Beauty,Skincare,Dell,S0295,575.18,1127.91,Active
P08354,SKU-08354,Adidas Skincare 8354,Beauty,Skincare,Adidas,S0483,532.34,1167.51,Active
P08355,SKU-08355,Dell Makeup 8355,Beauty,Makeup,Dell,S0161,721.35,188.38,Active
P08356,SKU-08356,Sony Makeup 8356,Beauty,Makeup,Sony,S0477,736.69,546.01,Active
P08357,SKU-08357,Dell Skincare 8357,Beauty,Skincare,Dell,S0462,1523.11,1019.35,Active
P08358,SKU-08358,Apple Makeup 8358,Beauty,Makeup,Apple,S0050,96.93,538.54,Active
P08359,SKU-08359,Philips Makeup 8359,Beauty,Makeup,Philips,S0397,1660.09,474.19,Active
P08360,SKU-08360,LG Skincare 8360,Beauty,Skincare,LG,S0451,1513.68,1042.16,Active
P08361,SKU-08361,Samsung Skincare 8361,Beauty,Skincare,Samsung,S0157,112.21,927.13,Active
P08362,SKU-08362,Samsung Makeup 8362,Beauty,Makeup,Samsung,S0335,1306.8,810.56,Active
P08363,SKU-08363,HP Makeup 8363,Beauty,Makeup,HP,S0130,1523.03,743.03,Active
P08364,SKU-08364,HP Makeup 8364,Beauty,Makeup,HP,S0489,800.31,882.89,Active
