OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount
184225,O00073865,P07816,3,1102.7,330.81
184226,O00073865,P05043,3,1629.97,0.0
184227,O00073865,P09120,2,1755.73,175.57
184228,O00073866,P02430,1,652.91,0.0
184229,O00073866,P02183,3,1629.17,488.75
184230,O00073867,P07926,1,1079.31,53.97
184231,O00073867,P07200,1,948.39,47.42
184232,O00073867,P02550,1,980.75,0.0
184233,O00073867,P08997,1,907.98,0.0
184234,O00073868,P06534,1,1432.17,0.0
184235,O00073868,P08155,1,1928.47,0.0
184236,O00073868,P00309,2,1144.84,114.48
184237,O00073868,P05126,1,430.67,43.07
184238,O00073869,P04020,3,688.66,103.3
184239,O00073869,P09009,2,662.79,132.56
184240,O00073869,P03014,2,1984.98,397.0
184241,O00073870,P05381,2,1824.52,364.9
184242,O00073870,P01045,2,891.76,0.0
184243,O00073870,P01630,2,680.95,0.0
184244,O00073870,P05166,3,1715.74,514.72
184245,O00073871,P04693,1,941.1,0.0
184246,O00073871,P00912,1,93.6,0.0
184247,O00073871,P09614,1,949.37,94.94
184248,O00073871,P07258,2,193.72,38.74
184249,O00073872,P00094,2,1106.26,221.25
184250,O00073872,P08818,3,775.36,116.3
184251,O00073872,P06072,2,1401.43,0.0
184252,O00073872,P00469,2,1032.33,103.23
184253,O00073873,P01259,3,109.95,32.99
184254,O00073873,P00188,3,930.56,0.0
184255,O00073873,P03711,1,137.51,13.75
184256,O00073873,P08686,3,1368.71,0.0
184257,O00073874,P07101,2,1741.48,0.0
184258,O00073874,P05327,1,929.64,0.0
184259,O00073875,P08081,2,1823.38,364.68
184260,O00073875,P06344,2,1905.49,190.55
184261,O00073875,P02017,1,324.56,0.0
184262,O00073876,P07278,2,1211.92,0.0
184263,O00073876,P00215,2,1029.62,0.0
184264,O00073876,P09871,2,463.12,92.62
184265,O00073877,P04378,3,772.87,0.0
184266,O00073878,P06325,2,1240.64,124.06
184267,O00073878,P06604,1,1224.03,0.0
184268,O00073878,P04184,2,840.02,0.0
184269,O00073879,P03078,1,251.27,12.56
184270,O00073879,P00504,1,957.05,95.7
184271,O00073879,P05444,3,62.02,0.0
184272,O00073879,P04163,2,159.58,0.0
184273,O00073880,P07296,1,381.39,38.14
184274,O00073880,P03798,2,1152.28,230.46
184275,O00073880,P06210,1,1232.28,0.0
184276,O00073881,P07347,3,1130.16,169.52
184277,O00073881,P00588,2,407.81,81.56
184278,O00073881,P06627,1,52.66,2.63
184279,O00073881,P01180,2,1924.38,384.88
184280,O00073882,P09610,1,632.73,0.0
184281,O00073882,P08725,1,1684.9,0.0
184282,O00073882,P05808,2,710.02,0.0
184283,O00073883,P00959,1,1884.28,0.0
184284,O00073883,P06587,3,796.85,119.53
184285,O00073884,P08000,2,1840.23,0.0
184286,O00073885,P09073,3,1944.43,291.66
184287,O00073885,P06467,3,1392.86,0.0
184288,O00073885,P06204,2,205.77,20.58
184289,O00073886,P08989,1,1290.78,0.0
184290,O00073886,P02736,2,652.41,65.24
184291,O00073886,P05798,2,1798.53,179.85
184292,O00073886,P09420,1,102.52,5.13
184293,O00073887,P00431,3,1937.05,290.56
184294,O00073887,P07112,3,974.41,0.0
184295,O00073887,P07172,1,928.39,0.0
184296,O00073887,P09442,3,1230.7,0.0
184297,O00073888,P06222,2,381.26,0.0
184298,O00073888,P04347,3,926.91,0.0
184299,O00073888,P04642,1,382.34,19.12
184300,O00073888,P05253,2,833.89,0.0
184301,O00073889,P09722,3,442.52,0.0
184302,O00073889,P08619,2,1575.31,0.0
184303,O00073889,P07542,2,41.31,0.0
184304,O00073889,P09125,1,1767.7,0.0
184305,O00073890,P08737,1,810.42,0.0
184306,O00073890,P02270,1,693.89,69.39
184307,O00073890,P05673,3,236.29,70.89
184308,O00073891,P00494,1,297.64,29.76
184309,O00073892,P01726,3,1623.95,487.19
184310,O00073892,P09400,2,1610.04,0.0
184311,O00073893,P06612,1,722.28,72.23
184312,O00073893,P06515,2,289.6,0.0
184313,O00073894,P01627,2,246.62,0.0
184314,O00073894,P08121,1,265.18,13.26
184315,O00073894,P06875,2,108.59,21.72
184316,O00073895,P03467,2,649.81,129.96
184317,O00073895,P01109,3,1443.5,0.0
184318,O00073895,P03595,1,1927.02,0.0
184319,O00073896,P00057,3,1356.83,203.52
184320,O00073896,P06573,1,189.49,9.47
184321,O00073896,P07132,1,630.81,63.08
184322,O00073896,P00369,3,274.82,0.0
184323,O00073897,P03862,3,1252.5,375.75
184324,O00073897,P03597,2,1636.81,0.0
184325,O00073897,P07320,2,1532.88,153.29
184326,O00073897,P08519,1,1391.82,139.18
184327,O00073898,P00243,1,963.08,0.0
184328,O00073898,P01012,3,1200.34,0.0
184329,O00073898,P03816,1,331.27,0.0
184330,O00073898,P03278,3,1531.76,0.0
184331,O00073899,P04276,1,104.76,10.48
184332,O00073899,P08201,1,868.88,0.0
184333,O00073900,P04150,1,253.8,25.38
184334,O00073900,P03549,3,390.77,0.0
184335,O00073901,P03540,3,1270.4,190.56
184336,O00073901,P00360,2,333.98,0.0
184337,O00073901,P02405,3,857.93,257.38
184338,O00073901,P08049,3,846.07,0.0
184339,O00073902,P05395,2,1963.59,196.36
184340,O00073903,P06339,3,83.89,0.0
184341,O00073903,P03789,2,163.56,32.71
184342,O00073903,P00536,3,10.98,3.29
184343,O00073903,P09396,3,1567.6,0.0
184344,O00073904,P03004,2,1733.01,0.0
184345,O00073904,P04471,2,136.03,27.21
184346,O00073904,P03505,3,1701.64,0.0
184347,O00073904,P06472,2,453.28,0.0
184348,O00073905,P03629,2,1485.32,297.06
184349,O00073905,P03289,1,1347.54,134.75
184350,O00073906,P04212,2,1655.0,0.0
184351,O00073907,P00550,3,364.59,0.0
184352,O00073907,P01725,2,275.58,55.12
184353,O00073907,P05630,2,1430.87,0.0
184354,O00073908,P06877,1,51.58,0.0
184355,O00073908,P01654,2,1752.17,350.43
184356,O00073908,P02497,1,1788.77,0.0
184357,O00073908,P08497,3,1487.77,0.0
184358,O00073909,P03462,2,871.11,174.22
184359,O00073910,P02159,1,60.71,0.0
184360,O00073910,P08028,2,1881.24,376.25
184361,O00073910,P00501,1,1268.67,0.0
184362,O00073911,P00175,3,1776.02,532.81
184363,O00073912,P06307,2,370.52,0.0
184364,O00073913,P02438,2,1886.15,0.0
184365,O00073914,P05377,2,1690.7,169.07
184366,O00073914,P09198,3,55.16,0.0
184367,O00073914,P03102,3,377.48,56.62
184368,O00073915,P03394,1,1130.14,0.0
184369,O00073915,P04433,2,1019.19,0.0
184370,O00073916,P00519,3,634.04,0.0
184371,O00073917,P05906,1,1259.33,0.0
184372,O00073918,P07211,2,543.43,108.69
184373,O00073918,P00596,1,1463.89,146.39
184374,O00073918,P06451,3,480.18,144.05
184375,O00073919,P08531,1,321.7,0.0
184376,O00073919,P01128,3,1770.0,265.5
184377,O00073919,P05103,1,1283.65,128.37
184378,O00073920,P00703,1,270.16,27.02
184379,O00073920,P07066,2,928.65,0.0
184380,O00073920,P07547,2,1696.0,339.2
184381,O00073921,P03918,1,287.76,0.0
184382,O00073922,P03245,3,311.25,0.0
184383,O00073922,P08934,3,1003.15,150.47
184384,O00073922,P09127,2,438.33,0.0
184385,O00073922,P07488,2,1019.59,101.96
184386,O00073923,P01010,3,906.67,0.0
184387,O00073924,P01981,2,840.76,0.0
184388,O00073924,P08210,1,1605.81,80.29
184389,O00073924,P06023,2,283.19,28.32
184390,O00073924,P05401,1,1247.36,62.37
184391,O00073925,P00663,3,1920.36,0.0
184392,O00073926,P04960,3,1188.82,0.0
184393,O00073927,P00783,2,513.1,0.0
184394,O00073927,P07047,2,1097.42,109.74
184395,O00073927,P03617,3,644.48,0.0
184396,O00073927,P08393,3,994.38,149.16
184397,O00073928,P09639,3,1455.81,0.0
184398,O00073929,P08277,3,1049.09,0.0
184399,O00073930,P08767,1,314.4,31.44
184400,O00073930,P07670,3,1121.0,168.15
184401,O00073930,P07326,1,583.5,0.0
184402,O00073930,P07398,3,1702.03,255.3
184403,O00073931,P07650,3,31.22,4.68
184404,O00073931,P02839,1,882.87,88.29
184405,O00073931,P03098,3,345.23,103.57
184406,O00073932,P04089,2,1572.98,0.0
184407,O00073932,P08776,1,1228.49,0.0
184408,O00073932,P02918,1,1861.6,93.08
184409,O00073933,P07821,3,1332.15,0.0
184410,O00073933,P03282,1,282.41,0.0
184411,O00073933,P09152,1,1158.23,57.91
184412,O00073934,P08510,2,347.99,34.8
184413,O00073934,P03709,3,481.27,0.0
184414,O00073934,P09878,3,1065.51,0.0
184415,O00073935,P09183,1,1238.18,0.0
184416,O00073935,P01744,2,1225.0,122.5
184417,O00073935,P07478,1,349.58,34.96
184418,O00073935,P08357,2,1523.11,0.0
184419,O00073936,P08776,2,1228.49,0.0
184420,O00073936,P09806,1,534.87,0.0
184421,O00073937,P06581,3,656.96,98.54
184422,O00073937,P02466,3,1396.4,0.0
184423,O00073937,P04053,2,1472.91,0.0
184424,O00073937,P02376,1,1586.34,158.63
184425,O00073938,P04656,1,1572.49,78.62
184426,O00073938,P06360,1,288.74,0.0
184427,O00073939,P08769,2,911.96,182.39
184428,O00073939,P05010,3,613.56,184.07
184429,O00073939,P00943,1,1125.01,112.5
184430,O00073940,P08960,1,606.97,30.35
184431,O00073940,P01721,2,1666.68,0.0
184432,O00073941,P07499,2,509.21,50.92
184433,O00073941,P01386,3,1899.65,284.95
184434,O00073942,P05062,1,999.82,0.0
184435,O00073943,P02998,1,1025.14,102.51
184436,O00073943,P07858,2,165.71,0.0
184437,O00073944,P08547,2,1445.62,144.56
184438,O00073944,P06498,1,1850.47,0.0
184439,O00073944,P04358,3,1305.59,0.0
184440,O00073944,P01366,1,392.39,19.62
184441,O00073945,P09667,2,118.42,0.0
184442,O00073945,P01839,2,1829.42,182.94
184443,O00073945,P00980,2,1808.15,180.82
184444,O00073946,P01944,1,723.4,36.17
184445,O00073946,P05572,1,1746.16,174.62
184446,O00073946,P03756,2,1423.45,284.69
184447,O00073946,P00346,2,1742.47,348.49
184448,O00073947,P01391,1,583.71,0.0
184449,O00073947,P08972,1,1807.76,0.0
184450,O00073947,P04979,2,12.63,2.53
184451,O00073947,P08880,3,30.4,4.56
184452,O00073948,P03842,1,368.97,36.9
184453,O00073948,P01812,1,695.37,34.77
184454,O00073949,P06218,1,299.8,0.0
184455,O00073949,P07557,3,143.26,21.49
184456,O00073950,P05129,3,95.74,14.36
184457,O00073951,P04118,2,1717.43,171.74
184458,O00073952,P04655,3,1030.67,154.6
184459,O00073952,P04151,1,348.72,34.87
184460,O00073952,P03624,3,1615.66,0.0
184461,O00073952,P07035,1,939.36,46.97
184462,O00073953,P03581,1,1540.22,154.02
184463,O00073953,P07287,1,1944.05,0.0
184464,O00073953,P00590,3,1374.35,0.0
184465,O00073953,P04551,3,1276.39,382.92
184466,O00073954,P09609,3,1703.61,255.54
184467,O00073955,P08251,1,607.95,0.0
184468,O00073955,P07758,2,1087.27,0.0
184469,O00073955,P03631,1,766.47,38.32
184470,O00073955,P02999,2,739.35,0.0
184471,O00073956,P01222,3,432.81,64.92
184472,O00073956,P08722,2,1350.24,135.02
184473,O00073957,P03075,1,523.85,52.39
184474,O00073958,P00015,2,138.24,13.82
184475,O00073958,P04901,1,914.26,0.0
184476,O00073958,P07157,1,263.95,0.0
184477,O00073959,P00275,1,1502.27,150.23
184478,O00073959,P08303,2,1269.34,126.93
184479,O00073959,P04563,3,341.85,102.56
184480,O00073960,P07303,1,1031.76,51.59
184481,O00073961,P04948,3,533.89,0.0
184482,O00073961,P05032,2,507.43,101.49
184483,O00073961,P02921,2,1200.56,240.11
184484,O00073962,P04223,1,1588.04,158.8
184485,O00073962,P01215,3,1531.14,459.34
184486,O00073962,P06723,2,1553.82,310.76
184487,O00073963,P07494,2,1040.37,0.0
184488,O00073963,P09252,3,1521.9,0.0
184489,O00073963,P05015,2,1645.53,0.0
184490,O00073963,P06499,3,1406.61,210.99
184491,O00073964,P01477,2,983.3,0.0
184492,O00073965,P05324,2,1681.1,0.0
184493,O00073965,P00624,3,839.23,251.77
184494,O00073965,P07052,2,1659.44,0.0
184495,O00073966,P09063,2,939.5,0.0
184496,O00073966,P08778,1,80.48,0.0
184497,O00073967,P04453,1,303.18,30.32
184498,O00073967,P01745,2,861.13,0.0
184499,O00073967,P04040,2,112.4,0.0
184500,O00073967,P09133,2,331.88,66.38
184501,O00073968,P01680,3,290.6,43.59
184502,O00073968,P03749,3,1965.49,0.0
184503,O00073968,P02008,2,1203.32,0.0
184504,O00073969,P02019,3,672.63,0.0
184505,O00073969,P05053,3,824.57,0.0
184506,O00073969,P07713,1,767.41,38.37
184507,O00073970,P01726,3,1623.95,0.0
184508,O00073970,P08289,3,1411.04,0.0
184509,O00073970,P01733,3,382.61,0.0
184510,O00073970,P04964,3,721.92,0.0
184511,O00073971,P06517,3,488.31,73.25
184512,O00073971,P02543,3,875.22,131.28
184513,O00073971,P08125,2,1405.25,0.0
184514,O00073972,P04528,2,1881.53,188.15
184515,O00073972,P00696,2,1941.57,194.16
184516,O00073973,P07429,2,207.26,41.45
184517,O00073973,P02522,1,1061.4,0.0
184518,O00073973,P09025,3,1145.8,171.87
184519,O00073974,P09758,2,1399.03,279.81
184520,O00073974,P06051,3,275.68,82.7
184521,O00073975,P00025,2,1020.95,0.0
184522,O00073975,P06999,1,65.96,3.3
184523,O00073975,P09288,2,899.02,89.9
184524,O00073975,P09880,1,1716.42,171.64
184525,O00073976,P07192,3,1371.25,0.0
184526,O00073976,P06238,2,432.52,86.5
184527,O00073976,P07226,2,951.28,95.13
184528,O00073976,P00426,2,94.47,9.45
184529,O00073977,P00608,3,124.22,0.0
184530,O00073977,P09082,3,1340.82,402.25
184531,O00073977,P04491,2,1774.66,0.0
184532,O00073978,P00221,3,725.62,108.84
184533,O00073978,P04497,2,1187.68,237.54
184534,O00073978,P02157,2,648.27,0.0
184535,O00073979,P01286,3,140.49,0.0
184536,O00073979,P08625,1,1374.32,0.0
184537,O00073979,P00493,3,266.98,40.05
184538,O00073979,P00839,1,1033.99,51.7
184539,O00073980,P05216,1,776.78,0.0
184540,O00073980,P05710,2,409.83,81.97
184541,O00073981,P07708,3,35.24,5.29
184542,O00073981,P03547,2,13.61,2.72
184543,O00073981,P03874,1,1569.27,0.0
184544,O00073981,P09660,2,1169.84,0.0
184545,O00073982,P04135,1,1418.38,0.0
184546,O00073982,P03925,3,1410.15,211.52
184547,O00073982,P01994,2,1727.28,0.0
184548,O00073982,P09607,1,1875.99,0.0
184549,O00073983,P02044,1,652.86,32.64
184550,O00073983,P00782,3,1645.98,0.0
184551,O00073983,P03440,2,1319.23,0.0
184552,O00073984,P04798,1,1657.91,0.0
184553,O00073984,P00176,3,223.56,67.07
184554,O00073984,P09678,1,648.34,64.83
184555,O00073985,P01176,2,1701.71,0.0
184556,O00073985,P02524,2,1615.82,0.0
184557,O00073985,P08567,2,1128.65,0.0
184558,O00073986,P07741,1,1109.48,0.0
184559,O00073987,P03926,2,281.12,0.0
184560,O00073987,P05880,3,1850.63,0.0
184561,O00073988,P06791,1,150.54,15.05
184562,O00073988,P07724,1,1695.2,0.0
184563,O00073989,P07101,1,1741.48,0.0
184564,O00073989,P06956,3,1097.01,329.1
184565,O00073990,P08574,2,1265.76,126.58
184566,O00073990,P05960,2,1798.75,359.75
184567,O00073991,P06336,1,1426.62,0.0
184568,O00073991,P09169,1,1877.88,0.0
184569,O00073991,P04249,1,1652.47,165.25
184570,O00073991,P02332,1,995.56,0.0
184571,O00073992,P02772,3,1777.86,0.0
184572,O00073993,P06591,3,1990.38,0.0
184573,O00073993,P05132,1,291.34,0.0
184574,O00073993,P07012,2,931.45,186.29
184575,O00073994,P00168,1,277.96,0.0
184576,O00073994,P00637,3,1953.98,586.19
184577,O00073994,P06163,2,841.12,84.11
184578,O00073994,P00259,1,1828.37,91.42
184579,O00073995,P04300,1,1556.58,155.66
184580,O00073995,P02338,1,1039.13,103.91
184581,O00073995,P09414,3,1053.34,158.0
184582,O00073995,P05416,2,412.24,0.0
184583,O00073996,P06152,1,1452.14,0.0
184584,O00073997,P07496,2,1562.22,0.0
184585,O00073997,P04978,1,656.45,0.0
184586,O00073997,P03111,3,212.37,31.86
184587,O00073997,P04963,1,641.59,64.16
184588,O00073998,P01777,3,445.55,133.67
184589,O00073998,P09410,1,121.88,0.0
184590,O00073998,P05394,2,641.03,0.0
184591,O00073998,P09971,3,1755.79,0.0
184592,O00073999,P06863,3,288.54,0.0
184593,O00074000,P01309,3,865.66,0.0
184594,O00074000,P06462,2,664.92,0.0
184595,O00074000,P08884,2,454.05,0.0
184596,O00074000,P05549,1,798.32,0.0
184597,O00074001,P08142,3,1855.08,0.0
184598,O00074001,P00221,1,725.62,0.0
184599,O00074001,P01689,3,491.38,73.71
184600,O00074001,P09400,1,1610.04,0.0
184601,O00074002,P00582,2,1614.92,0.0
184602,O00074002,P00034,1,252.1,12.61
184603,O00074003,P07262,2,373.36,0.0
184604,O00074004,P03697,3,452.51,0.0
184605,O00074004,P08067,2,1209.16,120.92
184606,O00074004,P00502,1,305.24,30.52
184607,O00074005,P01495,3,239.88,71.96
184608,O00074005,P05236,1,1127.1,0.0
184609,O00074005,P05126,3,430.67,129.2
184610,O00074005,P03896,3,422.44,126.73
184611,O00074006,P01830,3,1576.3,472.89
184612,O00074006,P05991,2,790.08,158.02
184613,O00074006,P08778,3,80.48,0.0
184614,O00074006,P02334,3,1361.5,408.45
184615,O00074007,P01511,3,1203.53,361.06
184616,O00074007,P04429,1,1178.12,0.0
184617,O00074007,P02668,1,1614.03,80.7
184618,O00074008,P02689,2,1414.14,0.0
184619,O00074008,P06616,3,1654.46,0.0
184620,O00074009,P05978,1,1880.61,0.0
184621,O00074009,P04831,1,335.26,33.53
184622,O00074010,P06725,1,1606.7,160.67
184623,O00074011,P07036,3,634.14,95.12
184624,O00074011,P00472,2,70.0,0.0
184625,O00074011,P01536,1,982.24,49.11
184626,O00074012,P09794,1,1439.13,143.91
184627,O00074012,P02661,3,16.07,2.41
184628,O00074012,P01697,2,1407.48,0.0
184629,O00074012,P00751,3,1403.38,0.0
184630,O00074013,P00088,2,1225.11,0.0
184631,O00074013,P07029,3,972.38,0.0
184632,O00074014,P07610,1,902.51,45.13
184633,O00074015,P07825,1,1000.07,0.0
184634,O00074015,P01064,2,366.54,36.65
184635,O00074015,P06367,2,716.18,71.62
184636,O00074015,P09147,2,612.69,0.0
184637,O00074016,P03969,2,1519.5,151.95
184638,O00074017,P07650,2,31.22,3.12
184639,O00074017,P08714,3,1262.65,0.0
184640,O00074018,P00421,3,1373.16,0.0
184641,O00074018,P09916,3,1949.83,584.95
184642,O00074018,P02412,3,1079.22,161.88
184643,O00074019,P06079,2,801.57,160.31
184644,O00074019,P08361,3,112.21,0.0
184645,O00074019,P03914,1,504.33,25.22
184646,O00074019,P02865,1,586.44,0.0
184647,O00074020,P08971,2,1191.83,119.18
184648,O00074020,P07305,2,945.84,0.0
184649,O00074020,P03296,1,87.04,0.0
184650,O00074021,P09729,2,838.7,167.74
184651,O00074022,P04264,1,1688.72,0.0
184652,O00074022,P04739,2,287.73,57.55
184653,O00074023,P02162,1,629.86,0.0
184654,O00074023,P06465,2,244.87,0.0
184655,O00074023,P02228,1,1712.18,171.22
184656,O00074023,P03575,2,372.89,37.29
184657,O00074024,P01273,2,345.36,69.07
184658,O00074024,P04282,3,1779.0,0.0
184659,O00074024,P06502,1,338.52,0.0
184660,O00074025,P01293,1,1259.5,62.98
184661,O00074025,P08953,2,554.12,110.82
184662,O00074025,P03916,3,910.73,136.61
184663,O00074025,P00874,3,426.88,0.0
184664,O00074026,P06804,1,1612.08,0.0
184665,O00074026,P06478,3,1683.87,505.16
184666,O00074026,P00358,2,1944.57,194.46
184667,O00074027,P03978,3,646.8,194.04
184668,O00074027,P03536,1,943.18,0.0
184669,O00074027,P01107,2,946.24,189.25
184670,O00074027,P06822,1,1608.16,160.82
184671,O00074028,P04907,2,1508.5,150.85
184672,O00074028,P06134,2,1137.6,113.76
184673,O00074028,P05859,3,1398.56,419.57
184674,O00074029,P08196,1,126.99,0.0
184675,O00074029,P07267,3,968.58,145.29
184676,O00074029,P04064,1,683.29,0.0
184677,O00074029,P09847,3,684.08,102.61
184678,O00074030,P05704,3,611.34,183.4
184679,O00074030,P07275,3,1254.74,376.42
184680,O00074030,P05979,1,601.66,30.08
184681,O00074031,P09579,2,1832.76,366.55
184682,O00074031,P06549,2,215.8,43.16
184683,O00074031,P04651,3,1706.48,511.94
184684,O00074031,P01207,1,263.13,0.0
184685,O00074032,P07273,1,1792.34,89.62
184686,O00074033,P08730,1,731.1,0.0
184687,O00074033,P04644,3,1055.46,316.64
184688,O00074033,P09207,3,1249.5,0.0
184689,O00074033,P05011,3,203.85,61.16
184690,O00074034,P04721,1,566.17,0.0
184691,O00074035,P02416,3,116.92,0.0
184692,O00074035,P03991,1,524.87,0.0
184693,O00074035,P01959,1,1670.72,0.0
184694,O00074035,P04934,3,227.39,68.22
184695,O00074036,P00869,1,1044.03,104.4
184696,O00074036,P00011,2,1501.23,150.12
184697,O00074036,P03097,2,1813.29,362.66
184698,O00074037,P05759,1,1661.15,166.12
184699,O00074038,P01058,3,623.98,0.0
184700,O00074038,P09313,1,1393.14,139.31
184701,O00074038,P03656,2,1074.61,214.92
184702,O00074039,P03098,3,345.23,51.78
184703,O00074039,P03518,2,1010.31,202.06
184704,O00074040,P01368,3,1694.28,508.28
184705,O00074041,P01537,2,893.6,0.0
184706,O00074041,P01218,1,561.57,28.08
184707,O00074042,P04163,3,159.58,0.0
184708,O00074043,P04949,1,1921.34,96.07
184709,O00074043,P09158,1,1652.69,0.0
184710,O00074043,P00085,2,436.53,43.65
184711,O00074043,P07421,1,455.86,45.59
184712,O00074044,P01460,1,530.44,53.04
184713,O00074044,P08997,3,907.98,272.39
184714,O00074045,P02121,2,1304.41,0.0
184715,O00074046,P01251,3,939.65,0.0
184716,O00074046,P08963,1,1280.32,0.0
184717,O00074047,P02762,1,210.71,10.54
184718,O00074047,P06295,1,421.2,42.12
184719,O00074047,P01322,2,485.64,48.56
184720,O00074048,P01274,1,1672.69,0.0
184721,O00074048,P06944,1,1004.02,100.4
184722,O00074048,P08845,3,1338.84,0.0
184723,O00074049,P04864,2,1392.11,278.42
184724,O00074049,P05893,3,386.95,58.04
184725,O00074049,P03580,1,560.27,28.01
184726,O00074049,P01495,1,239.88,11.99
184727,O00074050,P05273,3,15.78,0.0
184728,O00074050,P05742,1,1509.27,0.0
184729,O00074051,P05955,3,788.74,0.0
184730,O00074052,P07636,2,867.82,0.0
184731,O00074052,P05128,2,716.39,143.28
184732,O00074053,P06793,2,507.93,101.59
184733,O00074054,P09591,3,1210.03,363.01
184734,O00074054,P05529,1,484.35,24.22
184735,O00074054,P02315,1,1099.32,54.97
184736,O00074055,P05953,1,20.96,1.05
184737,O00074055,P00346,3,1742.47,0.0
184738,O00074055,P03408,1,820.97,0.0
184739,O00074055,P01032,2,902.44,180.49
184740,O00074056,P08232,2,1946.32,194.63
184741,O00074056,P04636,3,898.83,269.65
184742,O00074057,P04293,3,991.7,0.0
184743,O00074057,P02384,2,1029.07,205.81
184744,O00074057,P02691,3,1893.17,0.0
184745,O00074057,P00934,2,653.98,65.4
184746,O00074058,P06370,1,574.66,0.0
184747,O00074058,P07125,1,1690.25,84.51
184748,O00074058,P08975,1,1010.76,0.0
184749,O00074058,P04428,2,1682.32,168.23
184750,O00074059,P03059,3,1820.79,0.0
184751,O00074059,P02281,1,565.29,0.0
184752,O00074059,P07558,2,146.38,14.64
184753,O00074059,P03643,1,1451.02,72.55
184754,O00074060,P08453,2,1350.66,0.0
184755,O00074060,P02603,3,236.46,70.94
184756,O00074060,P03653,2,645.45,64.55
184757,O00074060,P08175,3,763.81,114.57
184758,O00074061,P08910,3,1501.54,0.0
184759,O00074061,P03520,3,1701.77,0.0
184760,O00074061,P05359,3,1229.43,368.83
184761,O00074061,P08068,3,1315.66,197.35
184762,O00074062,P02733,1,469.2,0.0
184763,O00074063,P08325,2,1915.57,383.11
184764,O00074064,P03243,1,714.91,71.49
184765,O00074064,P00235,2,425.01,42.5
184766,O00074064,P05204,2,120.98,24.2
184767,O00074065,P06218,3,299.8,0.0
184768,O00074066,P01918,2,1410.83,141.08
184769,O00074066,P04575,1,1887.25,0.0
184770,O00074066,P07300,1,661.64,33.08
184771,O00074067,P01635,3,1617.59,0.0
184772,O00074068,P06046,3,692.28,0.0
184773,O00074068,P08642,2,1314.64,262.93
184774,O00074068,P05917,3,1004.8,150.72
184775,O00074068,P08047,1,701.08,0.0
184776,O00074069,P01984,2,409.76,40.98
184777,O00074069,P03486,3,1292.63,0.0
184778,O00074069,P04720,3,356.15,53.42
184779,O00074069,P04255,1,418.51,41.85
184780,O00074070,P09368,2,432.46,0.0
184781,O00074070,P05947,3,207.57,62.27
184782,O00074071,P02558,1,99.72,0.0
184783,O00074072,P08315,1,1144.7,0.0
184784,O00074072,P05961,3,1027.58,0.0
184785,O00074073,P09678,3,648.34,97.25
184786,O00074073,P07781,3,1829.63,0.0
184787,O00074073,P06111,1,806.34,0.0
184788,O00074074,P09839,1,1032.15,103.22
184789,O00074074,P04650,3,1636.6,0.0
184790,O00074074,P05800,1,371.88,0.0
184791,O00074074,P01900,3,1196.54,179.48
184792,O00074075,P05527,2,1635.5,327.1
184793,O00074075,P02695,1,1366.6,0.0
184794,O00074076,P02081,3,1765.05,0.0
184795,O00074076,P00823,2,656.47,0.0
184796,O00074076,P09231,1,1664.15,166.42
184797,O00074076,P03791,3,1575.07,0.0
184798,O00074077,P00788,1,1009.18,50.46
184799,O00074077,P00852,3,1665.01,0.0
184800,O00074077,P00519,2,634.04,126.81
184801,O00074077,P04700,1,947.41,0.0
184802,O00074078,P01444,3,1339.12,0.0
184803,O00074079,P01280,1,917.65,45.88
184804,O00074079,P06306,1,1614.2,0.0
184805,O00074079,P08063,1,835.86,0.0
184806,O00074079,P01436,1,1396.79,0.0
184807,O00074080,P08132,2,1845.77,184.58
184808,O00074081,P07018,2,736.09,73.61
184809,O00074082,P01717,3,794.05,0.0
184810,O00074083,P09676,2,58.33,0.0
184811,O00074083,P07975,2,958.05,0.0
184812,O00074084,P05603,1,917.02,45.85
184813,O00074085,P00988,2,1598.94,159.89
184814,O00074085,P01715,3,410.9,61.63
184815,O00074085,P05118,2,245.63,0.0
184816,O00074085,P08662,1,1197.49,119.75
184817,O00074086,P01736,1,589.12,0.0
184818,O00074086,P08488,1,364.81,36.48
184819,O00074086,P02835,2,683.22,136.64
184820,O00074086,P06399,1,43.4,2.17
184821,O00074087,P08932,1,947.47,94.75
184822,O00074087,P00594,2,1609.62,160.96
184823,O00074088,P07461,3,966.77,0.0
184824,O00074088,P05738,1,253.18,0.0
184825,O00074089,P01194,1,1047.49,0.0
184826,O00074089,P08512,1,1397.83,69.89
184827,O00074089,P06455,2,805.67,0.0
184828,O00074090,P06369,1,731.62,73.16
184829,O00074090,P05691,2,1821.61,0.0
184830,O00074090,P07091,1,262.21,0.0
184831,O00074091,P07247,3,718.52,0.0
184832,O00074091,P03255,2,1610.82,161.08
184833,O00074092,P09835,2,1995.95,0.0
184834,O00074092,P08644,2,1076.67,215.33
184835,O00074092,P07288,1,88.17,8.82
184836,O00074093,P04982,3,1150.0,345.0
184837,O00074093,P03455,1,399.64,19.98
184838,O00074094,P07404,1,598.91,0.0
184839,O00074094,P00104,3,268.79,0.0
184840,O00074094,P03102,1,377.48,0.0
184841,O00074094,P07648,1,214.94,21.49
184842,O00074095,P03721,3,1467.28,0.0
184843,O00074095,P07335,3,1922.56,0.0
184844,O00074095,P08306,2,61.52,0.0
184845,O00074095,P09287,1,219.84,0.0
